"Rep Date
تاريخ الحادث","
Rep Year
 سنة الحادث
","No of accidents
 عدد الحوادث","No of Injured 
عدد الاصابات"
2016-11-12 00:00:00,2016,8,0
2016-11-12 00:00:00,2016,11,0
2016-11-12 00:00:00,2016,5,0
2016-11-12 00:00:00,2016,9,0
2016-11-12 00:00:00,2016,19,0
2016-11-12 00:00:00,2016,10,0
2016-12-01 00:00:00,2016,1,0
2016-12-01 00:00:00,2016,1,0
2016-12-01 00:00:00,2016,1,0
2016-12-01 00:00:00,2016,1,0
2016-12-01 00:00:00,2016,2,0
2016-12-01 00:00:00,2016,13,0
2016-12-01 00:00:00,2016,4,0
2016-12-01 00:00:00,2016,6,0
2016-12-01 00:00:00,2016,15,0
2016-12-01 00:00:00,2016,5,0
2016-12-01 00:00:00,2016,3,0
2016-12-01 00:00:00,2016,11,0
2016-12-01 00:00:00,2016,8,0
2016-12-01 00:00:00,2016,12,0
2016-12-01 00:00:00,2016,23,0
2016-12-01 00:00:00,2016,14,0
2016-12-01 00:00:00,2016,16,0
2016-12-02 00:00:00,2016,1,0
2016-12-02 00:00:00,2016,1,0
2016-12-02 00:00:00,2016,1,0
2016-12-02 00:00:00,2016,1,0
2016-12-02 00:00:00,2016,2,0
2016-12-02 00:00:00,2016,4,0
2016-12-02 00:00:00,2016,3,0
2016-12-02 00:00:00,2016,7,0
2016-12-02 00:00:00,2016,5,0
2016-12-02 00:00:00,2016,8,0
2016-12-02 00:00:00,2016,10,0
2016-12-02 00:00:00,2016,11,0
2016-12-03 00:00:00,2016,1,0
2016-12-03 00:00:00,2016,1,0
2016-12-03 00:00:00,2016,1,0
2016-12-03 00:00:00,2016,2,0
2016-12-03 00:00:00,2016,3,0
2016-12-03 00:00:00,2016,4,0
2016-12-03 00:00:00,2016,5,0
2016-12-03 00:00:00,2016,6,0
2016-12-03 00:00:00,2016,7,0
2016-12-03 00:00:00,2016,8,0
2016-12-03 00:00:00,2016,9,0
2016-12-03 00:00:00,2016,14,0
2016-12-03 00:00:00,2016,10,0
2016-12-03 00:00:00,2016,13,0
2016-12-03 00:00:00,2016,30,0
2016-12-03 00:00:00,2016,25,0
2016-12-03 00:00:00,2016,15,0
2016-12-04 00:00:00,2016,1,0
2016-12-04 00:00:00,2016,1,0
2016-12-04 00:00:00,2016,1,0
2016-12-04 00:00:00,2016,2,0
2016-12-04 00:00:00,2016,3,0
2016-12-04 00:00:00,2016,15,0
2016-12-04 00:00:00,2016,9,0
2016-12-04 00:00:00,2016,5,0
2016-12-04 00:00:00,2016,4,0
2016-12-04 00:00:00,2016,6,0
2016-12-04 00:00:00,2016,21,0
2016-12-04 00:00:00,2016,8,0
2016-12-04 00:00:00,2016,10,0
2016-12-04 00:00:00,2016,7,0
2016-12-04 00:00:00,2016,17,0
2016-12-05 00:00:00,2016,1,0
2016-12-05 00:00:00,2016,1,0
2016-12-05 00:00:00,2016,1,0
2016-12-05 00:00:00,2016,1,0
2016-12-05 00:00:00,2016,2,0
2016-12-05 00:00:00,2016,3,0
2016-12-05 00:00:00,2016,4,0
2016-12-05 00:00:00,2016,19,0
2016-12-05 00:00:00,2016,20,0
2016-12-05 00:00:00,2016,5,0
2016-12-05 00:00:00,2016,12,0
2016-12-05 00:00:00,2016,10,0
2016-12-05 00:00:00,2016,7,0
2016-12-05 00:00:00,2016,17,0
2016-12-05 00:00:00,2016,9,0
2016-12-05 00:00:00,2016,16,0
2016-12-05 00:00:00,2016,13,0
2016-12-05 00:00:00,2016,6,0
2016-12-05 00:00:00,2016,30,0
2016-12-05 00:00:00,2016,8,0
2016-12-05 00:00:00,2016,26,0
2016-12-05 00:00:00,2016,30,0
2016-12-06 00:00:00,2016,1,0
2016-12-06 00:00:00,2016,1,0
2016-12-06 00:00:00,2016,2,0
2016-12-06 00:00:00,2016,12,0
2016-12-06 00:00:00,2016,14,0
2016-12-06 00:00:00,2016,6,0
2016-12-06 00:00:00,2016,10,0
2016-12-06 00:00:00,2016,3,0
2016-12-06 00:00:00,2016,4,0
2016-12-06 00:00:00,2016,5,0
2016-12-06 00:00:00,2016,7,0
2016-12-06 00:00:00,2016,16,0
2016-12-06 00:00:00,2016,8,0
2016-12-06 00:00:00,2016,11,0
2016-12-06 00:00:00,2016,30,0
2016-12-06 00:00:00,2016,21,0
2016-12-06 00:00:00,2016,9,0
2016-12-06 00:00:00,2016,30,0
2016-12-06 00:00:00,2016,24,0
2016-12-07 00:00:00,2016,1,0
2016-12-07 00:00:00,2016,1,0
2016-12-07 00:00:00,2016,1,0
2016-12-07 00:00:00,2016,2,0
2016-12-07 00:00:00,2016,4,0
2016-12-07 00:00:00,2016,3,0
2016-12-07 00:00:00,2016,9,0
2016-12-07 00:00:00,2016,5,0
2016-12-07 00:00:00,2016,8,0
2016-12-07 00:00:00,2016,15,0
2016-12-07 00:00:00,2016,17,0
2016-12-07 00:00:00,2016,6,0
2016-12-07 00:00:00,2016,16,0
2016-12-07 00:00:00,2016,23,0
2016-12-07 00:00:00,2016,30,0
2016-12-07 00:00:00,2016,10,0
2016-12-07 00:00:00,2016,11,0
2016-12-07 00:00:00,2016,18,0
2016-12-08 00:00:00,2016,1,0
2016-12-08 00:00:00,2016,1,0
2016-12-08 00:00:00,2016,1,0
2016-12-08 00:00:00,2016,2,0
2016-12-08 00:00:00,2016,5,0
2016-12-08 00:00:00,2016,3,0
2016-12-08 00:00:00,2016,4,0
2016-12-08 00:00:00,2016,7,0
2016-12-08 00:00:00,2016,9,0
2016-12-08 00:00:00,2016,15,0
2016-12-08 00:00:00,2016,12,0
2016-12-09 00:00:00,2016,1,0
2016-12-09 00:00:00,2016,1,0
2016-12-09 00:00:00,2016,1,0
2016-12-09 00:00:00,2016,1,0
2016-12-09 00:00:00,2016,2,0
2016-12-09 00:00:00,2016,3,0
2016-12-09 00:00:00,2016,5,0
2016-12-09 00:00:00,2016,4,0
2016-12-09 00:00:00,2016,6,0
2016-12-09 00:00:00,2016,7,0
2016-12-09 00:00:00,2016,9,0
2016-12-09 00:00:00,2016,25,0
2016-12-09 00:00:00,2016,12,0
2016-12-10 00:00:00,2016,1,0
2016-12-10 00:00:00,2016,1,0
2016-12-10 00:00:00,2016,1,0
2016-12-10 00:00:00,2016,4,0
2016-12-10 00:00:00,2016,2,0
2016-12-10 00:00:00,2016,3,0
2016-12-10 00:00:00,2016,18,0
2016-12-10 00:00:00,2016,5,0
2016-12-10 00:00:00,2016,9,0
2016-12-10 00:00:00,2016,10,0
2016-12-10 00:00:00,2016,6,0
2016-12-10 00:00:00,2016,8,0
2016-12-10 00:00:00,2016,22,0
2016-12-10 00:00:00,2016,14,0
2016-12-10 00:00:00,2016,30,0
2016-12-10 00:00:00,2016,7,0
2016-12-10 00:00:00,2016,26,0
2016-12-10 00:00:00,2016,20,0
2016-12-11 00:00:00,2016,1,0
2016-12-11 00:00:00,2016,1,0
2016-12-11 00:00:00,2016,1,0
2016-12-11 00:00:00,2016,2,0
2016-12-11 00:00:00,2016,3,0
2016-12-11 00:00:00,2016,6,0
2016-12-11 00:00:00,2016,8,0
2016-12-11 00:00:00,2016,5,0
2016-12-11 00:00:00,2016,4,0
2016-12-11 00:00:00,2016,7,0
2016-12-11 00:00:00,2016,10,0
2016-12-11 00:00:00,2016,9,0
2016-12-11 00:00:00,2016,23,0
2016-12-11 00:00:00,2016,30,0
2016-12-11 00:00:00,2016,25,0
2016-12-12 00:00:00,2016,1,0
2016-12-12 00:00:00,2016,1,0
2016-12-12 00:00:00,2016,1,0
2016-12-12 00:00:00,2016,2,0
2016-12-12 00:00:00,2016,5,0
2016-12-12 00:00:00,2016,3,0
2016-12-12 00:00:00,2016,4,0
2016-12-12 00:00:00,2016,16,0
2016-12-12 00:00:00,2016,6,0
2016-12-12 00:00:00,2016,7,0
2016-12-12 00:00:00,2016,9,0
2016-12-12 00:00:00,2016,15,0
2016-12-12 00:00:00,2016,12,0
2016-12-12 00:00:00,2016,17,0
2016-12-12 00:00:00,2016,24,0
2016-12-12 00:00:00,2016,10,0
2016-12-12 00:00:00,2016,19,0
2016-12-12 00:00:00,2016,22,0
